id,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21,x_22,y_22,x_23,y_23,x_24,y_24,x_25,y_25,x_26,y_26,x_27,y_27,x_28,y_28,x_29,y_29,x_30,y_30,x_31,y_31,x_32,y_32,x_33,y_33,x_34,y_34,x_35,y_35,x_36,y_36,x_37,y_37,x_38,y_38,x_39,y_39,x_40,y_40,x_41,y_41,x_42,y_42,x_43,y_43,x_44,y_44,x_45,y_45,x_46,y_46,x_47,y_47,x_48,y_48,x_49,y_49,x_50,y_50,x_51,y_51,x_52,y_52,x_53,y_53,x_54,y_54,x_55,y_55,x_56,y_56,x_57,y_57,x_58,y_58,x_59,y_59,x_60,y_60
0,-0.0060225213,-0.012910191,0.16880693,-0.00026867725,0.13237189,-0.0036581717,0.19322005,-0.030289482,0.35462674,-0.00882766,0.37402683,0.027220398,0.44377574,-0.05004604,0.4588769,0.024074448,0.6019497,0.05970797,0.6050584,-0.027342517,0.6788805,-0.016552001,0.7100855,0.03127423,0.7337966,0.004328832,0.82836413,0.042417727,0.80891055,-0.0066637346,1.027113,0.0394445,1.002707,-0.040296186,1.0627115,-0.06998432,1.0148972,0.06413238,1.0085115,-0.059019588,1.073635,-0.023260988,1.1121097,-0.007620817,1.0933244,-0.009920839,1.136947,-0.076842405,1.1889426,0.038725436,1.2373616,-0.07414043,1.2114974,-0.017259523,1.2761557,0.022297367,1.25098,-0.033559844,1.2946641,-0.07036887,1.2380053,-0.026782103,1.3499736,-0.14921468,1.2039936,-0.12108916,1.3117594,-0.074554905,1.4365673,-0.033157162,1.4234631,-0.0919115,1.5058591,-0.07702537,1.3798771,-0.08913366,1.4370071,-0.0716448,1.4994951,-0.074531324,1.6076062,-0.013148371,1.5613002,-0.06407738,1.6137719,-0.028284743,1.6176375,-0.09560848,1.6097714,-0.07372785,1.8349282,-0.11149229,1.625961,-0.13508281,1.7073629,-0.099203035,1.7858723,-0.11724701,1.9227701,-0.22724155,1.8235245,-0.1907264,1.891684,-0.14663723,2.0312135,-0.13359095,1.9621097,-0.26988575,2.1176445,-0.1811234,2.1959143,-0.12813163,2.327326,-0.19999093,2.1398847,-0.21974349,2.178932,-0.21615316,2.220806,-0.27521303
1,0.041103087,0.0025588442,0.0049923984,0.037961826,-0.0035900977,-0.0033627264,-0.049610727,-0.035038333,0.01086612,0.048370793,-0.021278545,0.00041267136,-0.035490185,-0.006976381,0.007123051,0.022680035,0.04509841,0.00096300244,0.010766826,0.019007776,0.012081217,0.023465082,-0.025304206,-0.0037164912,0.0008816449,-0.013313826,0.0038915537,-0.0079071745,0.004451928,-0.04936884,0.10187463,0.0075879917,0.0021272209,-0.061315,0.024150584,0.012463279,-0.028563775,-0.018608198,0.024151418,-0.04658933,-0.008079963,-0.059113614,0.0504776,-0.06009259,0.042758588,-0.01727051,0.012342427,0.024376905,0.06717292,-0.045989484,0.020152617,-0.026930247,0.0589249,0.015845507,0.0016696826,0.020170972,0.08137283,-0.06262438,0.09400635,-0.028866721,0.08918423,0.00058501214,0.0048544332,-0.013269711,0.039842214,0.009415178,0.078772694,0.004306767,0.08805658,0.038215555,0.097056255,0.09179973,0.11015274,-0.01274171,0.13459349,0.023235463,0.16587998,0.017650645,0.14299494,0.0147464825,0.14090595,0.008024644,0.20423958,0.04257667,0.2646089,-0.03720446,0.26742357,0.04665064,0.2617465,0.0068840533,0.30959558,0.03590979,0.3079787,-0.0013716891,0.34347656,0.0020393394,0.41633976,-0.017678881,0.38100314,0.0019789413,0.54772305,-0.0219289,0.509423,0.068842255,0.6083703,0.021691844,0.67857087,0.024913795,0.7195572,0.071457915,0.74551773,-0.0030946177,0.8316613,-0.019045595,0.91501,0.037411623,0.8829713,-0.030728895,0.9765023,0.028396213
2,-0.02624821,0.021297889,-0.053405877,-0.029346896,0.01863688,0.006472271,-0.006008111,0.008913282,0.019847065,-0.035555813,0.009596188,-0.027592156,-0.007232338,0.00427866,-0.0032909513,-0.051177114,0.019333275,0.045722052,0.0407034,-0.0038320385,0.029906508,0.043040387,0.008052103,-0.015092585,-0.03475417,-0.030953173,0.006850388,-0.036701433,-0.013561191,-0.040937345,0.05627895,-0.051949985,0.038000487,-0.10529291,0.009942953,-0.09765784,0.007614337,-0.07487144,0.00011077896,-0.0703318,0.0029347967,-0.10904404,-0.048068963,-0.111466624,-0.027978893,-0.07287817,-0.033222403,-0.09492584,-0.02734401,-0.06461039,-0.056122344,-0.07444964,-0.045894638,-0.059393913,-0.053859137,-0.08905582,-0.058822546,-0.05896236,-0.10290808,-0.08092339,-0.07270991,-0.04334993,-0.06253452,0.0052934103,-0.07703462,-0.03848666,-0.086319834,-0.043268975,-0.11451034,-0.050201915,-0.16597505,-0.012391813,-0.105758294,-0.011507119,-0.106271714,-0.016454734,-0.1554253,0.012733918,-0.121652834,0.039228197,-0.12980041,0.030988645,-0.18629214,-0.004328072,-0.08881343,0.014699861,-0.15457715,0.06240701,-0.12036207,0.051928654,-0.123590276,0.039872963,-0.12609999,0.062378578,-0.111937255,0.08019897,-0.112032905,0.031485952,-0.09171696,0.05351717,-0.1163596,0.05269254,-0.098184146,0.053680263,-0.09409501,0.058446094,-0.12813947,0.08297337,-0.06608827,0.044484906,-0.086552784,0.084817044,-0.069718495,0.07227355,-0.038789473,0.036090665,-0.0715184,0.0837131,-0.021236874,0.05117186
3,0.14530183,-0.055220276,0.3588706,-0.016661702,0.598914,0.09871803,0.76211625,-0.08778219,1.1165707,0.033553928,1.3177506,0.03937724,1.5770401,0.22393559,1.8776615,0.31379166,2.2579012,0.23169541,2.5243092,0.46095335,2.588352,0.48059672,2.8683572,0.6040928,3.0743465,0.79311794,3.394394,0.8322596,3.7429988,1.0263807,3.957292,1.3361418,4.057715,1.2025857,4.5040812,1.5708321,4.751102,1.5605676,5.0860558,1.6248527,5.100388,1.9268316,5.612041,1.9734861,5.8854594,2.2988906,6.1669097,2.474424,6.224574,2.7312033,6.5710497,3.0024927,6.711715,3.2856867,7.0604334,3.5184712,7.207082,3.7602499,7.518829,3.9900424,7.646914,4.2893066,7.901911,4.4257097,7.9391365,4.964168,8.166457,5.322372,8.32799,5.7552137,8.494913,6.04275,8.467471,6.335417,8.729767,6.6909714,9.16507,6.8230433,8.985738,7.4209867,8.982921,7.813803,9.623212,8.105332,9.661661,8.371906,9.487887,8.899497,9.682495,9.413171,9.755388,9.507512,9.734621,9.949188,9.967772,10.244403,10.432256,10.802417,10.508988,11.089817,10.618035,11.710909,10.208634,12.236008,10.784351,12.411614,10.661603,13.175625,10.462883,13.124402,10.735508,13.501343,11.016681,14.2347975,10.833307,14.459308,10.827079,14.84653,10.7288265,15.426328
4,1.3798908,-0.039972335,2.8541372,-0.015345646,4.159636,-0.059258956,5.5384655,-0.07556355,7.023437,0.054747555,8.527964,-0.03369424,9.847667,-0.07989098,11.283858,-0.10936919,12.430568,0.1306248,13.957561,0.07361889,15.185616,0.06617437,16.51653,0.03575353,17.72004,-0.0057962723,18.958614,0.11208319,20.267523,0.2951205,21.648186,0.71408033,22.862877,0.6545883,24.170664,0.17411977,25.421757,0.19204126,26.70341,-0.09843929,28.06551,-0.13426006,29.309975,-0.34679583,30.625237,-0.39214644,31.837767,-0.33752823,33.269165,-0.455706,34.41313,-0.46964574,35.754852,-0.3008587,37.034122,-0.24481536,38.253933,-0.25817227,39.63363,-0.21482284,40.834057,-0.18374652,42.05839,-0.25019595,43.298065,-0.11987046,44.454914,-0.1565845,45.790833,-0.03335514,46.90283,0.063517384,48.19619,0.19299611,49.361053,0.12944266,50.719418,0.15738712,51.816673,0.2813729,53.06906,0.32642502,54.263702,0.32768053,55.524982,0.4372385,56.729572,0.48356414,57.946667,0.48885095,59.219273,0.4963149,60.34359,0.6470483,61.60415,0.60134625,62.642715,0.6774002,63.917816,0.6540312,65.240944,0.6923443,66.30678,0.69356316,67.537704,0.56510323,68.62592,0.77494454,69.89812,0.78326863,70.88143,0.85716426,72.012726,0.8133982,73.249825,0.712184,74.340515,0.8651609,75.41284,0.88622135
5,0.80689365,-0.075374395,1.5212625,-0.026230408,2.3243558,0.005640369,2.9984195,-0.034639735,3.7894244,0.04217318,4.551251,-0.02000973,5.2410374,-0.01874496,5.9753933,-0.051199228,6.6691203,0.033051044,7.380374,0.016529676,8.059025,0.004862627,8.737099,0.029425304,9.451941,-0.010523517,10.0526495,-0.0056060627,10.690572,0.13811101,11.310743,0.35298106,11.95003,0.2909972,12.619978,0.05901765,13.193994,0.08331226,13.784381,-0.04916735,14.447834,-0.064911924,15.063325,-0.22923775,15.776951,-0.23339078,16.275354,-0.20887583,16.974508,-0.32815802,17.62765,-0.33121777,18.192652,-0.21869227,18.734034,-0.1544136,19.418798,-0.23185754,20.033571,-0.18375237,20.546215,-0.17761856,21.060547,-0.21128449,21.728203,-0.08877818,22.265652,-0.17119068,22.804731,-0.09823456,23.350904,-0.11048371,23.941183,-0.06807508,24.46539,0.040508322,25.013681,-0.020143408,25.520172,0.05372512,26.087812,0.05477507,26.589825,0.058542788,27.17605,0.113323376,27.671247,0.11929571,28.215723,0.11616553,28.6836,0.13447826,29.165052,0.17926961,29.718027,0.21068898,30.169909,0.115291156,30.667759,0.2272492,31.15328,0.21157962,31.719723,0.19707546,32.163223,0.15700118,32.591175,0.25334203,33.02878,0.27311486,33.53669,0.3087852,33.93888,0.24148351,34.363472,0.26434833,34.906124,0.28611746,35.212765,0.3467767
6,1.1973356,-0.0890775,2.4916644,-0.047750786,3.62757,-0.009807844,4.7685785,-0.017125037,6.1208677,0.032089386,7.339127,-0.052379105,8.487075,-0.0548705,9.637139,-0.034755617,10.714359,0.13097015,11.927051,0.046312567,13.03431,0.054489583,14.090343,0.05019812,15.210671,0.018107694,16.23656,0.12754574,17.431637,0.34540477,18.487896,0.6254364,19.543253,0.56598216,20.61741,0.10915416,21.668636,0.16539119,22.787102,-0.07038589,23.926273,-0.08325004,25.05087,-0.33615842,26.176798,-0.2634121,27.167847,-0.3486321,28.352463,-0.3641256,29.510534,-0.35877824,30.635216,-0.29504487,31.68436,-0.28103137,32.816135,-0.18923765,33.90976,-0.28831607,34.9358,-0.20641118,36.104767,-0.16531245,37.068592,-0.08797711,38.252728,-0.15083635,39.348732,-0.020995522,40.361004,-0.042600818,41.43467,0.029253338,42.50373,0.080995224,43.599274,0.16571032,44.650925,0.22198069,45.736034,0.33477157,46.855972,0.2688951,47.90011,0.3922488,48.993343,0.410558,50.0261,0.4231633,51.180656,0.39268366,52.235985,0.5162633,53.231144,0.52863336,54.339657,0.4576166,55.44678,0.6009318,56.443245,0.62514746,57.541225,0.64494735,58.55984,0.6728937,59.611446,0.7300205,60.647755,0.78182095,61.58458,0.8056494,62.69911,0.71870786,63.714184,0.6790245,64.74233,0.7657518,65.64997,0.8275139
7,0.24552466,0.022146614,0.55917233,0.0066848565,0.72523224,0.006978225,1.0067192,-0.005304981,1.2764025,-0.027807996,1.4831382,-0.008845035,1.7193946,0.037468836,1.815866,-0.022897484,2.1452284,0.031288296,2.3216944,-0.020848189,2.5324397,0.08450178,2.7246974,0.05416819,2.8257163,0.03464676,3.0783637,0.09737573,3.1799514,0.15081392,3.358703,0.17143086,3.5358374,0.12847541,3.673008,0.11281849,3.9183815,0.1329352,3.9407716,0.13759089,4.1350756,0.04360976,4.2604523,0.10641903,4.375946,0.025228288,4.5780416,0.05633238,4.732025,0.089625,4.965283,0.082044736,5.0653095,0.08017591,5.203304,0.08454658,5.3462844,0.11618077,5.4625587,0.14307018,5.599636,0.15886766,5.7685547,0.16783926,5.8713436,0.19628394,6.110403,0.18264714,6.172808,0.19394585,6.3419056,0.2527978,6.390239,0.22117871,6.5546727,0.23389465,6.701692,0.2433201,6.822971,0.23771484,7.015671,0.2856457,7.2256346,0.33590576,7.3145127,0.2240104,7.4461837,0.2954529,7.5825953,0.3506667,7.6756606,0.41175646,7.885358,0.39140517,7.953997,0.45092407,8.0841675,0.37668827,8.332619,0.38438964,8.29321,0.33640596,8.625238,0.34174335,8.664194,0.34261182,8.767806,0.34673056,8.96079,0.37729856,9.128992,0.42190033,9.237014,0.39482903,9.389595,0.41038924,9.489806,0.34763744,9.659461,0.43028048
8,1.2589833,-0.09076908,2.7052522,-0.06558783,3.8562396,-0.018479127,5.1286583,0.01334874,6.586426,0.016609792,7.823923,-0.013483498,9.124413,-0.031874195,10.313565,-0.08143702,11.5183325,0.07031575,12.759073,0.008402105,14.015453,0.062014237,15.203971,0.06323247,16.329952,-0.01947542,17.489809,0.11731439,18.772816,0.3367236,19.80677,0.6700891,21.052738,0.5661846,22.195509,0.08123898,23.366507,0.14074324,24.53671,-0.1372983,25.767298,-0.17175555,26.963137,-0.3765972,28.095476,-0.33747372,29.30665,-0.40377498,30.597782,-0.47947133,31.710766,-0.42230296,32.909374,-0.41389462,34.07128,-0.41208363,35.25707,-0.3260969,36.431,-0.39472944,37.566395,-0.29252034,38.74493,-0.30180916,39.847862,-0.22067887,40.98995,-0.20771325,42.18844,-0.13556758,43.364788,-0.14303392,44.44743,-0.11222138,45.591415,-0.027437665,46.73666,-0.02856173,47.9003,-0.009446268,49.05087,0.12769838,50.239815,0.102730215,51.36164,0.15920262,52.48285,0.1579318,53.573166,0.20949878,54.766445,0.19292344,55.931908,0.25962192,56.97011,0.3168607,58.163273,0.23833779,59.40829,0.338355,60.462685,0.33391315,61.638737,0.3375468,62.70253,0.32760024,63.75123,0.37188816,64.95217,0.36931437,65.91055,0.41420662,67.05818,0.3729866,68.14879,0.29869944,69.24781,0.32952157,70.158325,0.3539059
9,0.12791903,-0.004627494,0.10168418,-0.12622876,0.18146922,-0.016591687,0.29027188,-0.06297584,0.5688245,-0.006748732,0.603394,-0.09318003,0.72726035,-0.055180594,0.8674856,-0.117681295,1.1013653,-0.022821158,1.203806,-0.073644936,1.49395,-0.037755936,1.571175,0.052793603,1.7651535,0.09811376,2.1045866,0.021390371,2.1808822,0.21509117,2.4726753,0.23017779,2.8352132,0.29436713,3.2476852,0.16330925,3.4983933,0.050881386,3.8144758,-0.052550748,4.124048,-0.042283826,4.5242653,-0.023080802,4.990644,-0.06411114,5.231138,-0.041840486,5.7425246,0.0059583173,6.1172795,-0.20833813,6.6144714,-0.10285309,6.892164,-0.118673936,7.4013066,-0.3137771,7.807493,-0.25007588,8.449299,-0.2036882,9.057561,-0.13995469,9.402214,-0.23467211,10.000735,-0.23077685,10.65117,-0.28525963,11.256945,-0.27643377,11.47551,-0.42815635,11.931428,-0.2991519,12.822505,-0.42461923,13.408732,-0.2995402,13.966448,-0.44301915,14.567084,-0.33316344,15.284788,-0.38361543,15.970916,-0.4427439,16.598684,-0.35954225,17.225687,-0.42326644,17.846312,-0.51461023,18.537815,-0.47513863,19.276854,-0.6777699,19.967964,-0.5269919,20.679401,-0.5565099,21.365484,-0.827922,22.172579,-0.8483117,22.799448,-0.56453764,23.456312,-0.75524366,24.43708,-0.81660384,24.915636,-1.0078897,26.01667,-0.9239554,26.643795,-0.9494824,27.375,-0.80884475
